""	"TR_AG_1"	"TR_AG_3"	"TR_SH_1"	"TR_SH_3"	"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"
"Itgb3"	710.024793963218	709.505714689001	289.306065788372	260.085863781781	492.230609555593	-1.36992073369825	0.151456653485412	-9.0449689873162	1.49707660395823e-19	0.0068774078357077
"Itgb8"	828.023183790916	837.998875616931	335.095515049841	315.316452615751	579.108506768359	-1.35727006091428	0.140289008520638	-9.67481398027422	3.85792598228934e-22	0.00299522156527155
"Jam2"	1028.4170009983	1054.01636355374	247.679293732491	303.266142324703	658.344700152308	-1.91752510997253	0.143897380420004	-13.3256429295357	1.64211997914942e-40	4.85019201469742e-06
"Kalrn"	10.1722749851464	16.7599775123386	163.385080319332	192.804964656765	95.7805743683955	3.71542845492514	0.401947161823906	9.24357429983017	2.3839755508023e-20	0.00532536009528786
"Kif2c"	780.213491360728	837.067765755134	1652.58285061847	1626.79188929145	1224.16399925645	1.01935064725869	0.105955844384386	9.62052308847348	6.54972286337699e-22	0.00326918551957283
"Klf2"	1150.48430082006	1042.84304521218	446.447130299322	500.087877078483	784.965588352511	-1.21165999851858	0.129826831531523	-9.33289354923821	1.0301928033328e-20	0.00470806063679065
"Klf5"	225.82450467025	197.395290700877	772.17662163659	643.687408046803	459.77095626363	1.74322827259321	0.167787834967655	10.3894795050503	2.76859822511437e-25	0.00102983156551681
"Krt18"	285.840927082613	313.784023425451	44.7487799600719	36.1509308731434	170.13116533532	-2.89171247788314	0.273711861308005	-10.5648051350947	4.33868825989524e-26	0.00079274337723923
"Krt19"	94.6021573618614	105.215414383015	1939.80757780405	2104.78753083635	1061.10317009632	4.33714316813575	0.147407909427217	29.4227303337289	2.81208677654649e-190	1.03494274082638e-13
"Lama2"	527.941071729097	500.005995784769	61.3994887824242	50.2096262126991	284.889045627247	-3.20450414417729	0.222902773942133	-14.3762416568634	7.29498892444286e-47	5.3074624433203e-07
"Ldhb"	16.2756399762342	18.6221972359318	236.231931417124	269.123596500067	135.063341282339	3.8534212420047	0.343888018948629	11.2054536060482	3.83384795553839e-29	0.000273067608991668
"Ldlrad4"	737.489936423113	761.64786694961	258.085986746461	251.048131063496	502.06798029567	-1.55827502215233	0.149690556023263	-10.4099755091441	2.23279088886087e-25	0.000995261299670496
"Lgals3bp"	4737.22846058267	4912.53563083881	1936.68556989986	1911.98256617958	3374.60805687523	-1.32624144816245	0.0801310197350586	-16.5509119008777	1.57695842434335e-61	2.70070062358883e-09
"Lif"	1217.62131572202	1310.0715755478	530.741343712481	485.024989214674	885.864806049245	-1.31582579297673	0.122218278062805	-10.7661948264445	4.97124752007424e-27	0.000574720774393106
"Llgl2"	406.890999405855	444.139404076973	1212.37973612753	1053.39795794243	779.202024388196	1.41181696871918	0.132741079599693	10.6358707717068	2.02924239055375e-26	0.000709498661305587
"Lmo7"	439.442279358324	509.317094402735	1645.29816550869	1501.2678237597	1023.83134075736	1.7283266606537	0.122386136373427	14.121915372671	2.78322434423984e-45	9.37042376612597e-07
"Loxl4"	704.938656470644	664.812441322765	2102.15198882198	2027.46470646879	1374.84194827105	1.59251800557579	0.103599616002024	15.3718523970656	2.52835601593157e-53	5.35574983748087e-08
"Lphn1"	1981.55916710652	1769.10873741352	433.959098682558	351.467383488894	1134.02359667287	-2.2561168236547	0.127605670144693	-17.6803806687937	5.93938411120633e-70	1.28047715640554e-10
"Lpl"	605.25036161621	591.254762240835	2016.81710610743	1843.69747453031	1264.2549261237	1.69004233452205	0.108899558878355	15.519276220484	2.56932657009029e-54	3.81755174663459e-08
"Lrch2"	303.133794557362	289.575167018739	48.91145716566	25.1048131063496	166.681307962028	-3.00546475078179	0.29663764895204	-10.131771072888	3.99349665772434e-24	0.00156171649355422
"Lrp2"	265.496377112321	268.159640197418	1010.48989165651	786.282746490868	582.607163864279	1.75100469336653	0.15919921658462	10.9988273242275	3.87133479086219e-28	0.000385551552551803
"Lrp5"	800.55804133102	827.756667137168	1771.21915097773	1552.48164249666	1238.00387548564	1.02902401256392	0.11147523713403	9.23096500191065	2.68204552108118e-20	0.00539731191336709
"Lrrc32"	204.462727201442	233.708575310944	26.0167325349255	24.1006205820956	122.072163907352	-3.12924796264998	0.328459089960802	-9.52705544859005	1.61807603244862e-21	0.00365589542962776
"Lrrk2"	3.05168249554391	5.58665917077954	188.361143552861	176.737884268701	93.4343423719713	5.38540053564751	0.563297651315844	9.56048817719618	1.17202542923817e-21	0.00348600126026022
"Ly75"	396.718724420709	374.306164442229	1009.44922235511	913.815197071124	673.572327072293	1.31903252469099	0.134905147303599	9.77748107507387	1.40667781495109e-22	0.00262915230444672
"Macc1"	338.736757005375	343.579539002942	68.6841738922034	57.238973882477	202.059860945749	-2.43906244300447	0.240284828496389	-10.1507134606342	3.28949703525746e-24	0.00151966719936102
"Maged2"	2269.43454918616	2391.09012509364	1120.80083760459	1185.95137114395	1741.81922075709	-1.01465704520401	0.0959522036977285	-10.5746090876705	3.9080381894611e-26	0.000783633605449533
"Magi1"	613.388181604327	599.634750997004	1308.12131185606	1283.35804599659	951.125572613494	1.09531007815567	0.114168478001274	9.59380467648388	8.48953949530346e-22	0.00337370356685557
"Map1a"	1509.56560779572	1629.44225814403	491.195910259394	393.643469507561	1005.96181142668	-1.8277737065572	0.129063921989536	-14.1617709920933	1.57962487528519e-45	8.58080134910408e-07
"Map2"	9.15504748663174	5.58665917077954	516.171973492922	407.702164847117	234.653961249363	5.98298441346442	0.424656384955222	14.0890014266365	4.43792498350323e-45	9.97292818551822e-07
"Map3k1"	238.031234652425	244.881893652503	835.657449021808	668.792221153152	496.840699619972	1.63880821506691	0.163826933329266	10.0032893356623	1.47417393956522e-23	0.00187666627781371
"Marcksl1"	635.767186571649	681.572418835104	1922.1161996803	2087.71625792403	1331.79301575277	1.60547960514221	0.10762805558339	14.916924740857	2.55793501648219e-50	1.50187019397731e-07
"Masp1"	14.2411849792049	11.1733183415591	178.995119840288	185.775616986987	97.5463100370096	3.84859125905265	0.400513067501165	9.609152787609	7.31483600569575e-22	0.00331443627704058
"Mctp1"	277.703107094496	306.335144531078	14.5693702195583	29.1215832033655	156.932301262125	-3.73554264601609	0.326945187109299	-11.4255930146703	3.11521734857068e-30	0.000188001822962915
"Mcts2"	19.3273224717781	19.5533070977284	237.272600718521	181.758846889971	114.4780192945	3.42927674635414	0.355699145395788	9.64094738697888	5.36901479812401e-22	0.00316571715221412
"Medag"	2512.55192133116	2477.68334224073	553.636068343215	534.230422903119	1519.52543870455	-2.19771540542693	0.102130881295896	-21.5186178513397	1.04223188530896e-102	1.03494274082638e-13
"Mfsd6"	674.421831515205	635.948035607071	28.0980711377196	26.1090056306035	341.14423597265	-4.59585858615608	0.25545819490453	-17.9906484811483	2.30642969455002e-72	5.72562168617179e-11
"Mlh3"	1045.70986847305	1026.08306769984	477.667209341233	418.748282613911	742.052107032008	-1.20900193824267	0.130236997759852	-9.28309128003692	1.6463137176517e-20	0.00505054929131466
"Mmd"	1817.78553984566	1851.97751511342	684.76040031924	641.679022998295	1249.05061956915	-1.4684085912827	0.106438523233714	-13.7958376973948	2.69998158698475e-43	1.86650882119953e-06
"Mmp13"	2779.06552594199	2758.8785205033	659.784337085711	656.741910862105	1713.61757359828	-2.0726113384906	0.0972283287778791	-21.3169491293586	7.90465471968229e-101	1.03494274082638e-13
"Mn1"	82.3954273796857	62.3843607403715	394.413665229471	300.253564751941	209.861754525367	2.2654359152916	0.24907863753995	9.09526379968351	9.43571274211363e-20	0.00648759200387203
"Msn"	25706.3561149634	26123.2182825651	12533.8210660257	11030.0506864057	18848.36153749	-1.13725769577982	0.0754222927631612	-15.0785351931822	2.24187699269451e-51	1.07265215433494e-07
"Nav2"	272.616969601923	278.40184867718	869.99953596791	735.068927753915	539.021820500232	1.54199681399028	0.152855702850488	10.0879246585818	6.24764003442912e-24	0.00166557790646838
"Ncam1"	2436.25985894256	2453.47448583401	1050.03532510959	942.93678027449	1720.67661254016	-1.29513908794684	0.0987169057801746	-13.1197293686544	2.53839798724883e-39	7.45411357189708e-06
"Ncapd2"	4419.8534810461	4510.29617054268	9680.30584159509	9126.10166042019	6934.13928840102	1.07437996332478	0.0724565901958755	14.8279122771353	9.66936911031087e-50	1.86675638445975e-07
"Ndn"	1283.74110312547	1225.34057812431	401.69835033925	386.614121837783	824.348538356705	-1.67029603014308	0.124121062596608	-13.4569910634066	2.80091627533057e-41	3.80602474213475e-06
"Ndrg2"	955.176621105245	978.596464748216	143.612363592789	154.645648735113	558.007774545341	-2.69642556968349	0.155231444416934	-17.3703567586551	1.38363015192161e-67	3.04991157329404e-10
"Neto2"	1200.32844824727	1155.50733848957	226.865907704551	233.976858151178	704.169638148142	-2.35359025329997	0.136956690099285	-17.1849235812706	3.44400532466619e-66	4.87973512025137e-10
"Nf2"	3413.81548501513	3281.23115297118	1039.62863209562	843.521720373345	2144.54924761382	-1.83037406529499	0.106085244052469	-17.2538045384492	1.04767684461629e-66	4.22450954037073e-10
"Nid2"	122.067299821757	111.733183415591	1984.55635776412	1902.9448334613	1030.32541861569	4.05718785160227	0.141160080583651	28.7417507472871	1.14847478874045e-181	1.03494274082638e-13
"Nnmt"	972.469488579994	1037.2563860414	293.46874299396	359.500923682926	665.67388532457	-1.62139380831536	0.143342826627948	-11.3113006521335	1.15366536685364e-29	0.00022859299396579
"Nov"	1187.10449076658	1161.09399766035	4244.89008039845	4474.68188807575	2766.94261422528	1.89290395498987	0.0860161391006761	22.0063812998436	2.50181834463272e-107	1.03494274082638e-13
"Nrp2"	4013.97970913876	4131.33445679147	1831.57797045876	1542.43971725412	2879.83296341078	-1.27184601232186	0.0957755699115007	-13.2794408166621	3.0466073026528e-40	5.30700948299439e-06
"Nt5e"	637.801641568678	668.536880769951	43.7081106586749	54.2263963097151	351.068257326755	-3.73596263911145	0.217620163382208	-17.1673551799975	4.66183179484351e-66	5.0419090705402e-10
"Oas2"	389.598131931106	391.997251816364	80.1315362075706	93.3899047556204	238.779206177665	-2.17048841244735	0.217423155055831	-9.98278408704907	1.81306769625887e-23	0.00193928768483138
"Oas3"	1007.05522352949	986.045343642589	344.461538762414	344.438035819116	670.500035438403	-1.53256086120493	0.132568863031089	-11.5604888370018	6.53357882926625e-31	0.000149614362117728
"Oasl1"	1590.94380767689	1581.95565519241	4302.12689197528	4496.77412360933	2992.95011961348	1.47159612226552	0.0827479105113076	17.7840879989885	9.38784663065358e-71	1.02588068121768e-10
"Olr1"	2266.38286669061	2248.63031623876	730.549849580709	670.80060620166	1479.09090967794	-1.68817650284312	0.102485196308394	-16.4723937080935	5.79319613815319e-61	3.26449443797699e-09
"Osgin1"	352.97794198458	351.028417897314	809.640716486882	842.517527849091	589.041151054467	1.23081640021305	0.13802240736994	8.91751146546884	4.76882898077505e-19	0.00818059186560928
"P2rx3"	394.68426942368	430.172756150024	108.22960734529	120.503102910478	263.397433957368	-1.85033890126688	0.204247658083644	-9.05929066030775	1.31301622226713e-19	0.00675064974692031
"Panx1"	17.2928674747489	15.828867650542	247.679293732491	283.182291839623	140.995830174351	4.00466462663274	0.345420887962493	11.5935797926256	4.44172377356962e-31	0.000140590795692728
"Parm1"	70.18869739751	64.2465804639647	585.896816686523	485.024989214674	301.339270940668	2.99500802656047	0.215800625951258	13.878588226324	8.54096454450449e-44	1.57108131392375e-06
"Pax3"	7.12059248960247	13.9666479269488	318.444806227488	301.257757276195	160.197450980059	4.86071848940379	0.384625775904814	12.6375266399377	1.31113761331359e-36	1.9687144802446e-05
"Pcdhb22"	482.165834295939	609.876959476766	148.815710099774	130.545028153018	342.850883006374	-1.96826936204696	0.19513829148293	-10.0865357951499	6.33664016971517e-24	0.00166557790646838
"Pcsk9"	476.062469304851	471.141590069074	43.7081106586749	42.1760860186673	258.272064012817	-3.46345481709562	0.238695579164163	-14.5099244369064	1.04835991733441e-47	3.91926002577906e-07
"Pdzd4"	36.620189946527	38.1755043336602	248.719963033888	242.01039834521	141.381513914821	2.71317067813767	0.287375594314198	9.44120075545199	3.68531611495899e-21	0.0041147688872733
"Peg3"	8308.71420786757	8523.37967488598	2849.35254722504	2226.29482627108	5476.93531406242	-1.72982624295629	0.100382077948048	-17.23242114844	1.51667933660668e-66	4.41016010377382e-10
"Peg3os"	1286.79278562102	1313.79601499499	478.70787864263	377.576389119497	864.218267094533	-1.60350811764284	0.134068920809805	-11.9603268823028	5.73357723676078e-33	7.13106257250382e-05
"Peli2"	31.5340524539538	25.1399662685079	304.916105309327	258.077478733274	154.916900691266	3.31629369376335	0.301068877937934	11.0150664408661	3.23298001032103e-28	0.000376080761565251
"Perp"	9.15504748663174	9.3110986179659	737.834534690488	713.980884744582	367.570391384917	6.29629593638759	0.366273432427783	17.1901518891328	3.14706800589823e-66	4.87973512025137e-10
"Phactr2"	18.3100949732635	12.1044282033557	263.289333253446	252.05232358775	136.439045004454	4.09183286052845	0.35658072404616	11.4751936506774	1.75783692408735e-30	0.000173429385680205
"Pkd1"	4948.81178027372	5130.41533849921	2397.70207041874	2225.29063374683	3675.55495573462	-1.12468672550621	0.081441705694744	-13.809714763609	2.22711676598313e-43	1.82123866397015e-06
"Pknox2"	901.26356368397	943.214289999945	306.997443912121	286.194869412385	609.417541752105	-1.63712035996263	0.139958855498946	-11.6971545253524	1.31799177990533e-31	0.000117908291016394
"Pkp1"	39.6718724420709	30.7266254392875	247.679293732491	269.123596500067	146.800347028479	2.88042002645297	0.291271385653445	9.88912803772663	4.64052148067844e-23	0.00220987198963381
"Plac8"	758.85171389192	758.854537364221	26.0167325349255	39.1635084459053	395.721623059243	-4.53746411491323	0.237614476423964	-19.095907720779	2.7306986889749e-81	2.04165977053931e-12
"Plau"	3606.07148223439	3631.3284610067	829.413433213426	801.345634354678	2217.0397527023	-2.1500697002132	0.0908290691253828	-23.6716033855328	7.07313549639563e-124	1.03494274082638e-13
"Plekha6"	155.63580727274	163.8753356762	604.628864111669	469.962101350864	348.525527102868	1.74894082532093	0.190975642479687	9.15792612404464	5.29042133155356e-20	0.0059439657638564
"Plod2"	2965.21815817017	3062.42033544898	1070.84871113753	1096.57823648535	2048.76636031051	-1.47563299872184	0.0908313709150528	-16.2458518885714	2.38998252349913e-59	5.79541504017392e-09
"Plscr4"	918.556431158718	945.076509723539	370.47827129734	389.626699410545	655.934477897535	-1.29378363478923	0.133172054559233	-9.7151285911398	2.59920736586921e-22	0.00282658388574503
"Plxnb3"	20.3445499702928	24.2088564067113	209.174529580801	227.951703005654	120.419909740865	3.29129319434407	0.333760961708524	9.86122875933697	6.12946283423569e-23	0.00229939780828902
"Plxnd1"	1049.77877846711	1028.87639728523	479.748547944027	406.697972322863	741.275424004807	-1.23000186881352	0.132843958694542	-9.25899740493093	2.06360750589013e-20	0.00521705822961951
"Pmepa1"	3435.17726248393	3404.13765472833	1489.19777029914	1596.66611356383	2481.29470026881	-1.14799899032883	0.0871989735504296	-13.1652810071774	1.39019435263272e-39	6.76521325951228e-06
"Popdc3"	28.4823699584099	42.8310536426431	389.210318722486	365.52607882845	206.512455287997	3.39615015436221	0.267047616014172	12.7173955156446	4.73376881730328e-37	1.686454926567e-05
"Postn"	645.939461556795	751.405658469848	78.0501976047766	72.3018617462867	386.924294844427	-3.21733895406362	0.197689058627475	-16.2747446742936	1.4914026326719e-59	5.51510637158970e-09
"Ppapdc2"	547.268394200875	528.870401500463	194.605159361243	175.733691744447	361.619411701757	-1.53923324996573	0.173602070423372	-8.86644523427591	7.55180583939173e-19	0.00875806406733208
"Prex2"	117.998389827698	137.804259545895	1103.10945948084	838.500757752076	549.353216651628	2.92185180757268	0.179693056756222	16.2602376536817	1.89003440949676e-59	5.65386631956599e-09
"Prkg2"	1667.23587006549	1641.54668634739	609.832210618654	568.372968727754	1121.74693393982	-1.48989845669351	0.11056248326604	-13.4756240334116	2.17637463870126e-41	3.69478670509515e-06
"Prl2c2"	912.453066167631	878.036599674184	183.157797045876	142.595338444066	529.060700332939	-2.45968168192444	0.163115926820209	-15.0793471236906	2.21447869578168e-51	1.07265215433494e-07
"Prrx2"	17.2928674747489	26.0710761303045	170.669765429111	241.006205820956	113.75997871378	3.2404270458422	0.359153417362048	9.02240348885685	1.84007082978918e-19	0.00710059956879876
"Ptgfrn"	3043.5446755558	3012.14040291197	1546.43458187597	1385.7856834705	2246.97633595356	-1.04649868643607	0.0924085279253306	-11.324698162941	9.9019359364421e-30	0.000226294930699907
"Ptgs2"	7426.77796665537	7733.79851208248	3394.66326115708	3055.75785130487	5402.74939779995	-1.2330496396416	0.0801314699766861	-15.3878325207356	1.97539244630003e-53	5.20193131829198e-08
"Ptk7"	4038.39316910311	3920.90362802544	1536.027888862	1464.11270036231	2739.85934658822	-1.40765402953502	0.0848853945199167	-16.5829944891726	9.25024111290203e-62	2.50735934696814e-09
"Ptprg"	982.641763565141	1035.39416631781	2849.35254722504	2609.8963705361	1869.32121191102	1.43531814113514	0.0971856953468354	14.768821028782	2.32748751680716e-49	2.10116628101332e-07
"Ptprq"	44.7580099346441	68.9021297729476	599.425517604684	510.129802321023	305.803864908325	3.27993952607816	0.228967299236452	14.3249255986158	1.52891744512643e-46	5.96845260698586e-07
"Ptx3"	345.857349494977	336.130660108569	1122.88217620739	1259.25742541449	766.031902806356	1.80489034701415	0.131734295113137	13.7009906605114	1.00148495967268e-42	2.24344917607515e-06
"Reep5"	5511.33858695231	5675.11460765021	2522.58238658638	2531.56935364429	4060.1512337083	-1.14626565822867	0.0765488011019539	-14.9743123566623	1.08079918346266e-50	1.3248841504092e-07
"Rftn2"	392.64981442665	364.063955962467	100.944922235511	107.448600095176	241.276823179951	-1.85977480776171	0.211291120404854	-8.80195440394374	1.34453813370304e-18	0.00941115614112319
"Rpia"	372.305264456358	303.541814945688	885.609575488865	884.693613867759	611.537567189667	1.39092373374664	0.145496065761604	9.55987178392627	1.17902680247821e-21	0.00348600126026022
"Rsad2"	308.219932049935	350.097308035518	3151.14664463018	2925.21282315185	1683.66917696687	3.20462217056883	0.110889920252037	28.8991295447339	1.22437579127132e-183	1.03494274082638e-13
"Saa3"	486.234744289997	539.112609980225	50.992795768454	64.2683215522549	285.152117897733	-3.15187939516035	0.22377768314624	-14.0848691918066	4.70529231362726e-45	9.97292818551822e-07
"Sdc1"	5341.46159470037	5174.17750200365	1724.38903241486	1691.06021084371	3482.77208499065	-1.62236955521301	0.0800616198444119	-20.2640111250041	2.67275982492307e-91	1.03494274082638e-13
"Sema3c"	3630.48494219874	3755.16607262565	8094.32582626603	7095.62437637864	5643.90030436727	1.04016730035822	0.0833977467471456	12.4723669514947	1.05640797285338e-35	2.66332618724962e-05
"Sema6a"	10.1722749851464	3.72443944718636	448.528468902116	358.496731158672	205.23047862328	5.88545645399765	0.442114547247482	13.3120624296109	1.96968418019569e-40	4.96822560328994e-06
"Sepw1"	2751.6003834821	2614.55649192482	1120.80083760459	1385.7856834705	1968.1858491205	-1.09767971691878	0.108575649505192	-10.1098148794983	4.99786228214763e-24	0.00160822564811087
"Serpinf1"	3890.89518181849	3984.21909862761	1411.14757269436	1352.64733017011	2659.72729582764	-1.51081564877973	0.0852586067849413	-17.7203886593017	2.91888745436145e-70	1.16010024818859e-10
"Sfrp2"	17.2928674747489	14.8977577887454	998.001860039743	996.158984059951	506.587867340797	5.95716034206579	0.286167417591598	20.8170461620041	3.03316157009933e-96	1.03494274082638e-13
"Sh2d4a"	660.180646536	649.91468353402	1300.83662674628	1337.5844423063	987.12909978065	1.01016704788819	0.11250340337729	8.97899101328082	2.73261091473935e-19	0.00754724852132839
"Sh3rf2"	188.187087225208	169.461994846979	608.791541317257	547.284925718421	378.431387276966	1.69354346014591	0.173680172919519	9.75093144875364	1.82783391122542e-22	0.0027204418759491
"Sh3tc2"	637.801641568678	716.023483721578	1554.75993628715	1482.18816579888	1097.69330684407	1.16470652775757	0.113707901040115	10.242969196544	1.27269442411232e-24	0.00132222887985123
"Shroom3"	129.187892311359	119.182062309963	999.04252934114	884.693613867759	533.026524457555	2.92408619022404	0.164856427425465	17.7371682493003	2.16577955765493e-70	1.15499609876224e-10
"Slc16a2"	183.100949732635	213.224158351419	27.0574018363225	18.0754654365717	110.364493839237	-3.1379825451421	0.350544578862753	-8.95173605400612	3.49934865772889e-19	0.00783135270152923
"Slc16a3"	4299.82063622138	4293.34757274408	719.102487265342	876.660073673727	2547.23269247613	-2.42834390430634	0.101167587306909	-24.0031809490479	2.57603933169183e-127	1.03494274082638e-13
"Slc24a3"	250.237964634601	243.950783790707	1103.10945948084	1104.61177667938	675.477496146383	2.15973319490382	0.136190073352812	15.8582277087762	1.23325218006132e-56	1.54851266863982e-08
"Slc29a1"	3197.14602783151	3463.72868588331	1487.11643169634	1689.0518257952	2459.26074280159	-1.0683706823766	0.0955977389698998	-11.1756898634704	5.36320168424e-29	0.000288251928267651
"Slc38a4"	21.3617774688074	18.6221972359318	762.810597924016	653.729333289343	364.130976479525	5.150097402209	0.27852845613396	18.4903814629699	2.46802421973581e-76	1.25800013680975e-11
"Slc5a7"	473.010786809307	432.966085735414	20.8133860279404	21.0880430093336	236.969575395499	-4.43394465728453	0.294387993180008	-15.0615675910849	2.89832303337333e-51	1.10486720558293e-07
"Slco2a1"	745.62775641123	772.82118529117	1814.9272616364	1682.02247812542	1253.84967036606	1.2031356661767	0.106759098194087	11.269631221401	1.85344553743546e-29	0.000246030609997491
"Slco4a1"	216.669457183618	233.708575310944	21.8540553293374	16.0670803880637	122.074792052991	-3.57291160648755	0.349503181560636	-10.2228299912276	1.56698107400117e-24	0.00136189087728233
"Slfn2"	275.668652097467	258.848541579452	46.8301185628659	42.1760860186673	155.880849564613	-2.58665751337072	0.273866053615844	-9.4449731144812	3.55495570574597e-21	0.00409962164677838
"Slit2"	4696.53936064208	4815.70020521196	924.114339640555	847.538490470361	2820.97309899124	-2.42503839412771	0.0889748513515165	-27.2553239178452	1.43712894556376e-163	1.03494274082638e-13
"Slit3"	1344.77475303635	1328.69377278373	657.702998482917	608.540669697913	984.928048500229	-1.07834909200046	0.114537954699377	-9.41477517064765	4.74095932406888e-21	0.00423416027314602
"Smc4"	2770.92770595387	2840.8161883414	6051.49198762368	5713.85546300516	4344.27283623103	1.06788429142798	0.0775063260532942	13.7780274953775	3.45586081862519e-43	1.93104938488947e-06
"Snhg18"	861.591691241899	907.832115251675	401.69835033925	355.48415358591	631.651577604683	-1.22520929692957	0.13837953112474	-8.85397780272235	8.44541902680815e-19	0.00885530492362625
"Snhg4"	1107.76074588244	1046.56748465937	268.492679760431	336.404495625084	689.806351481831	-1.83141675649414	0.143977311561928	-12.7201760932062	4.56829526593539e-37	1.686454926567e-05
"Snx24"	927.71147864535	903.176565942692	348.624215968002	403.685394750101	645.799413826536	-1.28252542071158	0.138298346096545	-9.27361358187368	1.79943931941348e-20	0.00511773567582269
"Sod3"	2640.722586144	2508.40996768001	1101.02812087805	1192.98071881373	1860.78534837895	-1.16611206270518	0.0958013555449868	-12.1721875026872	4.37206210585895e-34	4.76604544142141e-05
"Soga2"	72.2231523945393	76.3510086673204	326.770160638665	308.287104945973	195.907856661624	2.09485031287566	0.234363836055219	8.93845376546102	3.9465353441186e-19	0.0079461321356874
"Sp100"	294.995974569245	296.092936051316	33.3014176447047	38.1593159216513	165.637411046729	-3.04717033590281	0.27932140024108	-10.909190392404	1.04180005340634e-27	0.000449960456159325
"Spon2"	6389.20591817044	6335.271499664	1445.48965964046	1649.88831734929	3954.96384870605	-2.03911365426661	0.0863187704778815	-23.6230618552325	2.23366100571373e-123	1.03494274082638e-13
"Spp1"	18442.3345480704	19363.3606859219	2338.38392023911	2518.51485082899	10665.6485012651	-2.96038522972531	0.0736206209169992	-40.2113591661076	0	1.03494274082638e-13
"Spry4"	522.854934236524	521.42152260609	169.629096127714	186.779809511241	350.171340620392	-1.55046169604585	0.175629572953982	-8.82802178453223	1.06543309056141e-18	0.00914799295009004
"Srgap1"	98.6710673559199	105.215414383015	679.557053812255	575.402316397532	364.71146298718	2.62063158806957	0.19052459626926	13.7548203191883	4.764629814526e-43	2.00674843012624e-06
"Srgap3"	129.187892311359	106.146524244811	469.341854930057	417.744090089657	280.605090393971	1.91642611527608	0.20318311312783	9.43201472688523	4.0228635417182e-21	0.00415676354738144
"Ssh3"	676.456286512234	662.950221599172	183.157797045876	237.993628248194	440.139483351369	-1.66806306349544	0.169990636552537	-9.81267614101744	9.929951074348e-23	0.00248032333082623
"St3gal1"	1989.69698709463	2041.92392691992	622.320242235419	556.322658436706	1302.56595367167	-1.77470864258773	0.108751697382585	-16.31890522448	7.24227689147795e-60	4.95142480779861e-09
"St8sia1"	1665.20141506846	1768.17762755172	634.808273852183	588.456819212834	1164.1610339213	-1.48934688185916	0.110900709339192	-13.4295523512295	4.05857430343826e-41	3.94024668368788e-06
"Stat1"	4092.30622652439	4115.50558914093	1906.50616015934	1939.09576433444	3013.35343503977	-1.09376725751448	0.0809744332256078	-13.5075629917294	1.41115855930074e-41	3.4842185118205e-06
"Stc1"	486.234744289997	447.86384352416	5.20334650698511	3.01257757276195	235.578627973476	-6.83516253962546	0.544881339907124	-12.5443138515085	4.27097687740042e-36	2.36130327384841e-05
"Stc2"	603.21590661918	569.839235419513	55.1554729740421	94.3940972798744	330.651178073152	-2.96827960595723	0.221051277832252	-13.4280137851533	4.14377065962019e-41	3.94024668368788e-06
"Sv2a"	1283.74110312547	1322.17600375116	420.430397764397	447.869865817276	868.554342614576	-1.58539434019293	0.121407833297539	-13.0584188608946	5.68972492791052e-39	8.39198460167753e-06
"Syn1"	632.715504076105	604.290300305987	207.093190978007	155.649841259367	399.937209154867	-1.77084158427193	0.178986988773002	-9.89368890114006	4.43381890765746e-23	0.00220687636700562
"Synpo"	2274.52068667873	2192.76372453097	795.071346267324	799.33724930617	1515.4232516958	-1.48624135168082	0.0992317816469475	-14.9774732148684	1.03061411941054e-50	1.3248841504092e-07
"Tagln"	4401.54338607284	4293.34757274408	1149.93957804371	1179.92621599843	2756.18918821476	-1.89978813195169	0.0850601192598204	-22.3346516379632	1.70250876801097e-110	1.03494274082638e-13
"Tbc1d9"	441.476734355353	443.208294215177	1521.45851864244	1492.23009104142	974.593409563598	1.76822660559698	0.115779373673344	15.2723801269282	1.16829780160691e-52	6.70165368234661e-08
"Tbkbp1"	185.135404729664	158.28867650542	629.604927345198	508.121417272515	370.287606463199	1.72928267846382	0.185739407772177	9.3102626911835	1.27516574316985e-20	0.00485192209920903
"Tead3"	1028.4170009983	972.07869571564	257.045317445064	254.060708636258	627.900430698815	-1.96849719392823	0.140203642617058	-14.0402714022548	8.83735428968695e-45	1.08168855996217e-06
"Tgtp1"	465.890194319704	560.528136801547	122.798977564848	121.507295434732	317.681151030208	-2.07164430202612	0.195649650545342	-10.5885407730183	3.36801067573602e-26	0.000766410620752379
"Thbd"	622.543229090959	594.048091826224	1262.33186259459	1276.32869832681	938.812970459645	1.06159623618906	0.115040447357231	9.22802597326937	2.75665193348264e-20	0.00541024405169712
"Thy1"	259.393012121233	272.815189506401	5.20334650698511	6.0251551455239	135.859175820036	-5.56530411339592	0.498600425451648	-11.1618519144959	6.26722630399628e-29	0.000294887045036507
"Timp1"	2394.55353150346	2405.98788288239	919.951662434967	1006.20090930249	1681.67349653083	-1.31724203257263	0.0980119788742005	-13.4396024618922	3.54335052808342e-41	3.89461391619693e-06
"Timp2"	54122.6062859699	52690.5759692072	23734.5447569619	23228.9814710431	38444.1771207955	-1.18547504534925	0.0624428621598493	-18.9849568764885	2.27122622949584e-80	2.83087279108392e-12
"Tinf2"	593.043631634034	594.048091826224	1222.7864291415	1196.99748891075	901.718910378126	1.02739582821561	0.116077656583467	8.85093530016997	8.67888635409437e-19	0.00887880590952372
