""	"TR_AG_1"	"TR_AG_3"	"TR_SH_1"	"TR_SH_3"
"Ttll6"	7.120592	6.517769	9.366024	13.0545
"Ttll7"	1658.081	1632.236	1465.262	1211.056
"Ttll8"	1.017227	0	0	0
"Ttll9"	0	0.9311099	0	0
"Ttn"	11.1895	3.724439	5.203347	8.03354
"Ttpa"	29.4996	24.20886	71.80618	73.30605
"Ttpal"	1226.776	1297.036	1234.234	1246.203
"Ttr"	0	0	0	0
"Ttyh1"	4.06891	2.79333	2.081339	0
"Ttyh2"	1200.328	1242.101	1095.825	909.7984
"Ttyh3"	1014.176	860.3455	1272.739	1283.358
"Tub"	0	0	1.040669	1.004193
"Tuba1a"	9876.262	10143.51	10674.15	11626.54
"Tuba1b"	20339.46	21372.7	29702.78	31427.21
"Tuba1c"	3478.918	3726.302	4481.122	4963.724
"Tuba3b"	0	2.79333	1.040669	0
"Tuba4a"	1160.657	1217.892	955.3344	821.4295
"Tuba8"	7.120592	2.79333	4.162677	12.05031
"Tubal3"	0	1.86222	1.040669	2.008385
"Tubb1"	0	1.86222	0	0
"Tubb2a"	2006.99	2031.682	2547.558	2802.701
"Tubb2a-ps2"	3.051682	1.86222	2.081339	1.004193
"Tubb2b"	1301.034	1341.729	2229.114	2455.251
"Tubb3"	778.179	744.8879	688.9231	777.245
"Tubb4a"	104.7744	94.97321	54.1148	58.24317
"Tubb4b"	3793.241	3520.526	7545.893	7784.5
"Tubb5"	38183.67	37744.4	39027.18	38508.77
"Tubb6"	4783.004	4734.694	4184.531	4276.856
"Tubd1"	176.9976	172.2553	320.5261	272.1362
"Tube1"	104.7744	148.0465	195.6458	223.9349
"Tubg1"	3145.267	3095.94	2869.125	2925.213
"Tubg2"	30.51682	27.00219	17.69138	17.07127
"Tubgcp2"	1353.93	1321.245	1359.114	1414.907
"Tubgcp3"	1757.769	1848.253	2169.795	1966.209
"Tubgcp4"	1849.32	1858.495	1616.159	1480.18
"Tubgcp5"	456.7351	471.1416	464.1385	380.589
"Tubgcp6"	1969.352	1973.953	2394.58	2162.027
"Tufm"	2744.48	2743.981	2566.29	2621.947
