""	"TR_AG_1"	"TR_AG_3"	"TR_SH_1"	"TR_SH_3"	"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"
"2810410L24Rik"	41.7063274391002	50.2799325370158	13.5287009181613	12.0503102910478	29.3913177963313	-1.84803050215471	0.579989040758417	-3.18631969276204	0.00144095274510319	0.00520508155349901
"2810433D01Rik"	83.4126548782003	95.9043157650488	27.0574018363225	38.1593159216513	61.1334221003057	-1.45835599661373	0.403272420324026	-3.616304818073	0.00029883845559538	0.00129201581235716
"3110039M20Rik"	432.321686868721	475.797139378057	136.32767848301	191.800772132511	309.061819215575	-1.46774319602957	0.202174538971071	-7.25978257944532	3.87713015975088e-13	7.21262913906671e-12
"3110052M02Rik"	104.774432347008	157.357566643624	65.5621659880123	54.2263963097151	95.4801403220897	-1.13241761476931	0.336594329542985	-3.36433954875847	0.00076727083148742	0.00298983178105764
"3110056K07Rik"	120.032844824727	94.0420960414556	38.5047641516898	39.1635084459053	72.9358033659445	-1.46139418258228	0.368458573323239	-3.96623742365804	7.30161315251006e-05	0.000367215483608137
"3110099E03Rik"	0	0.93110986179659	22.8947246307345	28.1173906791115	12.9858062929106	5.71628196251187	1.62131107440069	3.52571573263623	0.00042234003699652	0.00176318728534028
"3300005D01Rik"	832.092093784974	913.418774422455	381.925633612707	402.681202225847	632.529426011496	-1.1538257856805	0.137161659760311	-8.41215969314456	4.02529338666227e-17	1.09946056982766e-15
"4430402I18Rik"	87.4815648722589	91.2487664560658	36.4234255488957	33.1383533003814	62.0730275444005	-1.36208139224996	0.389804005724919	-3.49427243498151	0.000475355668503641	0.00195792874977455
"4930511M06Rik"	157.670262269769	178.773093464945	47.870787864263	34.1425458246354	104.614172355903	-2.03879046660151	0.324113940368932	-6.29035105457297	3.16748837457137e-10	4.2103992202559e-09
"4930592A05Rik"	64.0853324064222	56.797701569592	18.7320474251464	19.0796579608257	39.6736848404966	-1.67598009740614	0.493691219252775	-3.39479421963958	0.000686802007457773	0.00271136672288452
"4933421O10Rik"	115.963934830669	111.733183415591	33.3014176447047	16.0670803880637	69.266404069757	-2.20908106115479	0.413813896315451	-5.33834431570369	9.37992001378233e-08	8.1743343956056e-07
"4933425B07Rik"	0	0	11.4473623153672	9.03773271828584	5.12127375841327	5.83795555292605	1.90473084850993	3.06497663829673	0.00217687000307091	0.0074605300461033
"5730559C18Rik"	213.617774688074	202.05084000986	34.3420869461017	39.1635084459053	122.293552522485	-2.49842114386568	0.304832250754686	-8.19605254260411	2.48409789474228e-16	6.34147181645427e-15
"6330419J24Rik"	53.9130574212758	40.9688339190499	0	0	23.7204728350814	-7.97791786213571	1.55450905318348	-5.13211412040202	2.86505688359866e-07	2.27457180830314e-06
"6530402F18Rik"	120.032844824727	112.664293277387	27.0574018363225	33.1383533003814	73.2232233097047	-1.94930763620406	0.374288937149012	-5.2080289923931	1.90857109221177e-07	1.56865436355904e-06
"8430408G22Rik"	0	4.65554930898295	46.8301185628659	38.1593159216513	22.4112459483751	4.14578391569153	0.896474473078077	4.62454207029101	3.75426884200475e-06	2.44458902650413e-05
"8430427H17Rik"	132.239574806903	111.733183415591	389.210318722486	392.639276983307	256.455588482072	1.68206879463199	0.204588499916105	8.22171722908057	2.00609738246374e-16	5.19464177046928e-15
"9030617O03Rik"	14.2411849792049	10.2422084797625	72.8468510977915	64.2683215522549	40.3996415272534	2.49037686367544	0.521351128445768	4.77677466835001	1.7812918738458e-06	1.23265738913783e-05
"9330151L19Rik"	143.429077290564	136.873149684099	53.0741343712481	50.2096262126991	95.8964968896525	-1.44037990645024	0.316869094304293	-4.54566233293497	5.47627708742068e-06	3.45833599808311e-05
"9330159F19Rik"	22.379004967322	24.2088564067113	86.3755520159527	88.3689421343505	55.3330888810842	1.90623382821318	0.422987811977782	4.5065928006297	6.58768811841746e-06	4.11524019122412e-05
"9430018G01Rik"	135.291257302447	162.944225814403	31.2200790419106	24.1006205820956	88.3890456852141	-2.43296023885765	0.360179522600565	-6.75485441618449	1.42978749894206e-11	2.24067240479543e-10
"9930012K11Rik"	161.739172263827	167.599775123386	374.640948502928	351.467383488894	263.861819844759	1.14013432838849	0.194888876217381	5.85017652375794	4.91051580518604e-09	5.34680051764379e-08
"9930111J21Rik1"	335.685074509831	318.439572734434	103.026260838305	77.3228243675567	208.618433112532	-1.85992021070928	0.233009846246445	-7.98215286036501	1.43802785619082e-15	3.40624008100018e-14
"A230050P20Rik"	191.238769720752	193.670851253691	22.8947246307345	20.0838504850797	106.972049022564	-3.16388737709985	0.349303532990877	-9.05770219387529	1.33227417720946e-19	4.46636417320175e-18
"A430105I19Rik"	386.546449435563	314.715133287247	755.525912814237	685.86349406547	535.662747400629	1.04077040337298	0.15434708174015	6.74305203337218	1.55093633545088e-11	2.42526830204868e-10
"A730020E08Rik"	8.13781998811711	11.1733183415591	43.7081106586749	35.1467383488894	24.5414968343101	2.0250338391982	0.641663782957598	3.15591107521183	0.00159997631809449	0.00570503255770108
"A830082K12Rik"	149.532442281652	166.66866526159	70.7655124949974	59.247358930985	111.553494742306	-1.28351742204318	0.296667518714327	-4.32645079449741	1.51531150287464e-05	8.72300235260385e-05
"Abat"	123.084527320271	137.804259545895	49.952126467057	58.243166406731	92.2710199349886	-1.26973412542902	0.32337947662638	-3.92645241026232	8.6207939314196e-05	0.000426727822936217
"Abca13"	386.546449435563	465.554930898295	8.32535441117617	8.03354019403186	217.115068734766	-5.70391190600764	0.414595529454242	-13.7577747485991	4.57389563580962e-43	5.60069644422146e-41
"Abca9"	165.808082257886	147.115358163861	56.1961422754391	41.1718934944133	102.5728690479	-1.68519897627578	0.319527110743838	-5.27404066701177	1.33452314868388e-07	1.12829285987907e-06
"Abcb1a"	91.5504748663174	125.69983134254	46.8301185628659	38.1593159216513	75.5599351733436	-1.35643100865647	0.368164670571434	-3.68430519569172	0.000229327334445063	0.00102049604416283
"Abcc3"	98.6710673559199	108.008743968404	528.660005109687	517.159149990801	313.124741606203	2.33786717809652	0.192644604868402	12.1356483338506	6.83663611569323e-34	5.45759973677632e-32
"Abhd14b"	577.785219156315	609.876959476766	304.916105309327	279.165521742607	442.935951421254	-1.02445577066682	0.15655398220985	-6.5437860871122	5.99805759601523e-11	8.74530113065834e-10
"Acot11"	133.256802305418	113.595403139184	27.0574018363225	17.0712729123177	72.7452200483105	-2.48596959192063	0.40114553911657	-6.19717621039836	5.74851330419857e-10	7.27960286874366e-09
"Acp5"	128.170664812844	138.735369407692	16.6507088223523	28.1173906791115	77.9185334305	-2.57289138688401	0.391453073869283	-6.57266875299381	4.94213244826832e-11	7.30899403736223e-10
"Acsbg1"	877.867331218133	883.623258844964	282.021380678593	229.960088054162	568.368014698963	-1.78350161938269	0.150937886787608	-11.816129517517	3.22189407925945e-32	2.46312950006454e-30
"Acss3"	30.5168249554392	30.7266254392875	2.08133860279404	3.01257757276195	16.5843416425707	-3.58458909857467	0.92831951667071	-3.86137427276151	0.000112751028983613	0.00054034481518548
"Acta1"	48.8269199287026	58.6599212931852	12.4880316167643	22.0922355335876	35.5167770930599	-1.63437465919334	0.535500123150992	-3.05205281667602	0.00227282105099484	0.00774893614106287
"Actg2"	31.5340524539538	19.5533070977284	5.20334650698511	2.00838504850797	14.5747727767938	-2.82868592132555	0.915324428037173	-3.09036428470658	0.00199911141396079	0.00693854451605078
"Actn3"	173.945902246003	155.49534692003	75.9688590019825	46.1928561156832	112.900741070925	-1.43270773037867	0.315284072543911	-4.54418048719897	5.51493896819156e-06	3.481229932346e-05
"Acvr1c"	2.03445499702928	1.86221972359318	26.0167325349255	18.0754654365717	11.9972181730299	3.50135568811322	1.06882595479787	3.27588946768735	0.00105329774941922	0.00394583852251965
"Acyp1"	442.493961853868	371.512834856839	166.507088223523	213.893007666098	298.601723150082	-1.09594256527088	0.20014271563252	-5.47580541119031	4.35526082123358e-08	4.05471414987139e-07
"Adam12"	282.789244587069	244.881893652503	60.3588194810272	31.1299682518735	154.789981493118	-2.53095769664361	0.30141118480763	-8.39702646820805	4.57926855146469e-17	1.23906088576991e-15
"Adam19"	218.703912180647	244.881893652503	49.952126467057	66.2767066007629	144.953659725243	-1.99490970471188	0.276634675359018	-7.21135086237064	5.53995021371481e-13	1.01840636943976e-11
"Adam23"	6.10336499108783	1.86221972359318	43.7081106586749	19.0796579608257	17.6883383335454	2.9952017984659	0.873384487194158	3.42941950811184	0.000604873816170114	0.00241966272697729
"Adamts12"	83.4126548782003	89.3865467324726	30.1794097405136	23.0964280578416	56.518759852257	-1.69923600846331	0.419062796819838	-4.05484815487889	5.01668802385172e-05	0.000261305426303653
"Adamts5"	2185.00466680944	2175.07263715683	4965.03323696519	4312.0026991466	3409.27831001952	1.08922077305897	0.0900007097571934	12.1023575924845	1.02620969768666e-33	8.14709006696406e-32
"Adamts7"	467.924649316734	470.210480207278	66.6028352894093	74.3102467947947	269.762052902054	-2.73429117049587	0.21483535562038	-12.7273798234935	4.1658572143057e-37	3.96003097957257e-35
"Adamtsl3"	11.189502483661	22.3466366831182	139.449686387201	145.607916016827	79.6484353927019	3.07597629942213	0.408241188651691	7.53470346679433	4.89445784054548e-14	1.00597469897641e-12
"Adcy3"	755.800031396376	825.894447413575	134.246339880216	142.595338444066	464.634039283558	-2.51432702985396	0.166977328213028	-15.0578947259607	3.06389336413744e-51	5.27026133552642e-49
"Adcy7"	5313.99645224047	5195.59302882497	1336.21938299378	1378.75633580072	3306.14129996498	-1.95256259449708	0.0817252621124312	-23.8917874843999	3.72809253647481e-126	3.59114727063497e-123
"Adcy9"	243.117372144999	258.848541579452	101.985591536908	104.436022522414	177.096881945943	-1.28222122470519	0.235467416029344	-5.44542954743851	5.16805160728989e-08	4.72938361959862e-07
"Adcyap1r1"	441.476734355353	404.10168001972	93.6602371257319	88.3689421343505	256.901898408789	-2.21570963366957	0.210908202026296	-10.5055640908328	8.14344678064216e-26	4.35795046420365e-24
"Adm"	17.2928674747489	14.8977577887454	64.5214966866153	66.2767066007629	40.7472071377181	2.02473191860307	0.495983997835682	4.08225250701304	4.46012986824448e-05	0.000234855745139448
"Adm2"	439.442279358324	422.723877255652	169.629096127714	179.750461841463	302.886428645788	-1.30273876496869	0.184608888067856	-7.05674996801806	1.70441901274679e-12	2.95644061406704e-11
"Adra1b"	13.2239574806903	8.37998875616931	90.5382292215408	107.448600095176	54.8976938883941	3.20474064593174	0.488458948341955	6.56092115173659	5.34763938171968e-11	7.86043147776884e-10
"Adrb1"	5.08613749257319	10.2422084797625	41.6267720558808	44.1844710671752	25.2848972738479	2.47476644288477	0.661611344430145	3.74051391911413	0.000183644375342293	0.000836531393228495
"Agtr1a"	0	0.93110986179659	17.6913781237494	19.0796579608257	9.42553648659291	5.24473522841211	1.68611948375545	3.11053592520659	0.00186748177738022	0.0065318916004277
"Ahi1"	204.462727201442	243.01967392891	552.595399041818	476.991449020642	369.267312298203	1.20043845338222	0.177948961423558	6.74597055121276	1.52007450770854e-11	2.37958359283647e-10
"AI607873"	287.875382079643	324.026231905213	54.1148036726451	60.251551455239	181.566992278185	-2.41950118357477	0.252980106113544	-9.56399782079636	1.13293760871989e-21	4.5554055517827e-20
"Aif1l"	468.941876815248	478.590468963447	1717.10434730508	1685.03505569818	1087.41793719549	1.84396928427696	0.111790272410009	16.4948992834895	3.9922490446418e-61	9.61400107433822e-59
"Aim1"	945.004346120099	896.658796910116	3891.06251792346	3424.29650770608	2289.25554216494	1.99016394256414	0.0982261567328413	20.2610384928025	2.83910997626285e-91	1.3674100015674e-88
"Aim2"	18.3100949732635	23.2777465449147	1.04066930139702	1.00419252425398	10.9081758359573	-4.34744813949339	1.31168544134244	-3.31439840869471	0.00091840546298803	0.00349579571515122
"Ak4"	621.526001592444	635.948035607071	266.411341157637	225.943317957146	437.457174078575	-1.35349136173849	0.161926813179857	-8.35866114548386	6.34340245689765e-17	1.69106682840801e-15
"Akap12"	1745.56238745112	1765.38429796633	6310.61864367154	5262.97301961512	3771.13458717603	1.72076341164358	0.0956993144732959	17.9809377017403	2.74805513426276e-72	9.92666215874067e-70
"Akap5"	78.3265173856272	56.797701569592	775.298629540781	680.8425314442	397.81634498505	3.43520752204185	0.2030386054334	16.9189869813633	3.25989326138979e-64	8.56403595160383e-62
"Akr1c18"	212.600547189559	193.670851253691	7.28468510977915	4.01677009701593	104.393213412511	-5.17376117414283	0.51618519838216	-10.0230715455588	1.20692634000682e-23	5.69897996299297e-22
"Akt3"	1046.72709597156	1120.1251637413	181.076458443082	207.867852520574	638.949142669129	-2.4774618377757	0.147345202802002	-16.8139972707821	1.92725988257918e-63	4.88543474445378e-61
"Alcam"	2275.53791417725	2178.79707660402	289.306065788372	246.027168442226	1247.41705625297	-3.05749824631137	0.121071629328719	-25.2536309560188	1.03319047837993e-140	1.14835147862397e-137
"Aldh1b1"	109.860569839581	78.2132283909135	217.499883991977	229.960088054162	158.883442569158	1.25373054818555	0.259633676647346	4.82884410210183	1.37327865528447e-06	9.72195163655333e-06
"Aldh1l1"	38.6546449435563	30.7266254392875	109.270276646687	110.461177667938	72.2781811743672	1.66588639256334	0.369147643956926	4.51279161558925	6.39798764027442e-06	4.00366060694349e-05
"Aldh3a1"	56.9647399168197	44.6932733662363	156.100395209553	157.658226307875	103.854158700121	1.62875221894616	0.311066805929232	5.23602064862138	1.64075604899367e-07	1.36405547479342e-06
"Aldh5a1"	35.6029624480123	47.4866029516261	136.32767848301	154.645648735113	93.5157231544404	1.80493867525402	0.333303706094202	5.41529734669044	6.11869374062784e-08	5.53522093436892e-07
"Als2cl"	74.2576073915686	72.626569220134	413.145712654617	408.706357371371	242.184061659423	2.48451226412693	0.218255690916103	11.3834936156692	5.05339406166876e-30	3.44417409420056e-28
"Amot"	405.873771907341	411.550558914093	1015.69323816349	876.660073673727	677.444410664663	1.21067195905452	0.137172958867484	8.82587916051368	1.08603242912024e-18	3.40392246602134e-17
"Amotl2"	4965.08742024995	4799.87133756142	11253.7978253074	10888.4595404859	7976.80403090117	1.18118878629589	0.0700294416713577	16.8670313243266	7.86510770073033e-64	2.02933823514022e-61
"Angpt1"	68.1542424004808	54.0043719842022	13.5287009181613	19.0796579608257	38.6917433159175	-1.90249284264814	0.515334546771916	-3.69176267060972	0.000222705232359487	0.000993475733980312
"Angptl2"	801.575268829535	785.856723356322	100.944922235511	93.3899047556204	445.441704794247	-3.03053908465379	0.176778989084682	-17.1430954569045	7.07801963100371e-66	1.89389454904394e-63
"Angptl4"	2143.29833937034	2101.5149580749	957.415757285259	913.815197071124	1529.01106295041	-1.18177884999928	0.0983857283695821	-12.0116898007806	3.08476568314966e-33	2.40928537058537e-31
"Angptl7"	133.256802305418	126.630941204336	8.32535441117617	3.01257757276195	67.806418873423	-4.52779705469417	0.555232316872935	-8.15477939071467	3.49817831074974e-16	8.80578021115383e-15
"Ank3"	281.772017088555	281.19517826257	743.037881197473	743.102467947947	512.276886124136	1.40046774637945	0.146525095204089	9.55786955421387	1.2020561153588e-21	4.7847131710246e-20
"Ankrd29"	32.5512799524684	25.1399662685079	184.198466347273	134.561798250034	94.1128777045707	2.46921371823706	0.356783941209632	6.92075352345033	4.49247543176311e-12	7.4628194372324e-11
"Ankrd34a"	502.510384266231	427.379426564635	185.23913564867	155.649841259367	317.694696934726	-1.44775346980793	0.191646027841596	-7.55430981853985	4.21086752820867e-14	8.72924317289628e-13
"Anks6"	52.8958299227612	52.142152260609	210.215198882198	200.838504850797	129.022921479091	1.96851153009137	0.282168536330416	6.97636793843757	3.0290880105162e-12	5.15515814651926e-11
"Ano1"	92.5677023648321	94.0420960414556	953.253080079671	930.886469983442	517.68733711735	3.33548928344341	0.169771799453269	19.6468983316722	6.1455364392488e-86	2.77490175033456e-83
"Antxr2"	4400.52615857433	4447.91180980231	2232.23565149661	2027.46470646879	3277.03458158551	-1.05486118835556	0.0843206770122395	-12.5101128896586	6.57307477047854e-36	5.82664769071438e-34
"Aoc3"	20.3445499702928	22.3466366831182	72.8468510977915	66.2767066007629	45.4536860879913	1.70298986674701	0.460755928723187	3.69607803304063	0.000218955699469888	0.000979470867380931
"Aox3"	28.4823699584099	21.4155268213216	1.04066930139702	1.00419252425398	12.9856896513456	-4.60807165160476	1.27220143153463	-3.62212424650878	0.000292193711815741	0.00126669875248294
"Apln"	318.392207035082	250.468552823283	132.165001277422	150.628878638097	212.913659943471	-1.00671989215753	0.226540212238001	-4.44389047848106	8.83465898638649e-06	5.38161836822506e-05
"Apobec3"	157.670262269769	138.735369407692	535.944690219466	560.339428533722	348.172437607662	1.88855425462464	0.17997794279547	10.493253924848	9.27771318015488e-26	4.92452883373115e-24
"Apobr"	640.853324064222	621.981387680122	218.540553293374	234.981050675432	429.089078928288	-1.47698195896631	0.160092785416958	-9.22578712788053	2.81485779797171e-20	9.9685981183562e-19
"Apod"	27.4651424598952	28.8644057156943	3.12200790419106	7.02934766977788	16.6202259373896	-2.46752398228878	0.816207773709951	-3.02315667868858	0.00250152692299128	0.00844499124072452
"Appbp2"	568.630171669683	610.808069338563	1786.82919049869	1619.76254162167	1146.50749328215	1.5295367682602	0.113668249519824	13.4561478224704	2.83305525634583e-41	3.22321381094023e-39
"Ar"	395.701496922194	405.032789881517	224.784569101757	164.687573977653	297.55160747078	-1.04092536458024	0.199158726043333	-5.22661188520434	1.72644365046344e-07	1.43199680284422e-06
"Arap3"	40.6890999405855	36.313284610067	5.20334650698511	5.02096262126991	21.8066734197269	-2.91263497297914	0.73857550923054	-3.94358455781126	8.02726694747514e-05	0.000399813788776519
"Arhgap28"	78.3265173856272	80.0754481145067	315.322798323297	302.261949800449	193.99667840597	1.9626798087285	0.232788488495108	8.43117209711057	3.42220032052234e-17	9.41854712975758e-16
"Arhgap32"	105.791659845522	103.353194659421	319.485475528885	280.169714266861	202.200011075173	1.51961596524257	0.225726489961381	6.73211179380212	1.67218078268587e-11	2.60359268631769e-10
"Arhgap9"	186.152632228179	217.879707660402	47.870787864263	36.1509308731434	122.013514656497	-2.26791823876108	0.306066994315134	-7.40987522629108	1.2641830026539e-13	2.48519458576139e-12
"Arhgef16"	0	0.93110986179659	24.9760632335285	33.1383533003814	14.7613815989266	5.90414978564002	1.60080690685511	3.68823357792672	0.00022581630697588	0.00100580142401186
"Arhgef26"	2.03445499702928	0.93110986179659	55.1554729740421	51.2138187369531	27.3337141424553	5.18462318782039	0.985739413602223	5.25962857554213	1.44346669002433e-07	1.21048463169829e-06
"Arid5b"	1080.29560342255	999.080881707741	2442.45085037881	1819.59685394822	1585.35604736433	1.03544735070878	0.128870194710631	8.03480861524113	9.37250840199015e-16	2.25954493400606e-14
"Arl4a"	206.497182198472	244.881893652503	124.880316167643	93.3899047556204	167.412324193559	-1.05008550314163	0.253896722800717	-4.13587655468023	3.5360225209051e-05	0.000189791936866857
"Armc9"	433.338914367236	423.654987117448	195.64582866264	218.913970287368	317.888425108673	-1.04717045765875	0.180435265689665	-5.80357976948813	6.49138481890456e-09	6.93687498926149e-08
"Arnt2"	281.772017088555	318.439572734434	1069.80804183614	964.024823283823	658.511113735737	1.75931559721763	0.141033274864409	12.4744717082479	1.02886298884367e-35	8.95544658180852e-34
"Arxes2"	27.4651424598952	41.8999437808465	0	4.01677009701593	18.3454640844394	-4.09362726409391	0.995071203441286	-4.1139038592784	3.89023508642663e-05	0.000207264036739596
"Asap2"	1597.04717266798	1588.47342422498	608.791541317257	583.435856591564	1094.43699870045	-1.41799683038849	0.110182793031414	-12.86949433188	6.68382901021405e-38	6.48151982339482e-36
"Atf5"	4220.47689133723	3920.90362802544	1948.13293221522	2100.77076073933	3047.57105307931	-1.00744995762854	0.0867253929396689	-11.6165510870545	3.39569381112074e-31	2.46554672748159e-29
"Atg16l2"	60.0164224123637	84.7309974234897	351.746223872193	368.538656401212	216.258075027315	2.31059267721058	0.237087276545001	9.74574726607911	1.92358366637217e-22	8.29667474489895e-21
"Atoh8"	206.497182198472	218.810817522199	1063.56402602776	889.714576489029	594.646650559364	2.1984256027648	0.153902433564419	14.2845408733878	2.73204082621673e-46	3.87012332333388e-44
"Atp1a3"	51.8786024242466	76.3510086673204	13.5287009181613	4.01677009701593	36.443770526686	-2.87811803116567	0.610517617168013	-4.71422601122683	2.42631237438167e-06	1.63135353640953e-05
"Atp5sl"	146.480759786108	108.008743968404	284.102719281387	295.232602130671	208.456206291643	1.18958395111469	0.228923526681752	5.19642506105738	2.0315744248636e-07	1.65936794035354e-06
"Atp8a1"	4.06890999405855	1.86221972359318	28.0980711377196	27.1131981548575	15.2855997525572	3.23290855165827	0.914729624744914	3.53427774087869	0.00040889116517831	0.00171198737921223
"Atp9a"	6.10336499108783	2.79332958538977	23.9353939321315	28.1173906791115	15.2373697969301	2.56087470073319	0.853654741608911	2.99989512845278	0.00270072575909877	0.0090168386697855
"AU018091"	47.809692430188	72.626569220134	22.8947246307345	16.0670803880637	39.84951666728	-1.63177006431717	0.510613655136515	-3.19570392977624	0.00139490168430408	0.00506456724102393
"AW011738"	76.2920623885979	99.6287552122351	192.523820758449	192.804964656765	140.312400754012	1.12866015392154	0.267556578561186	4.2183980673958	2.46044157329447e-05	0.000136001990407543
"AW112010"	41.7063274391002	51.2110423988124	7.28468510977915	5.02096262126991	26.3057543922404	-2.92023151363317	0.678319265827545	-4.30509888300239	1.66911163892145e-05	9.50985570614199e-05
"B230206H07Rik"	39.6718724420709	64.2465804639647	316.363467624694	310.295489994481	182.644352631303	2.58548433608894	0.266459216841838	9.70311467072876	2.92432469085999e-22	1.23188243318472e-20
"B230208H11Rik"	23.3962324658367	11.1733183415591	50.992795768454	68.2850916492708	38.4618595562802	1.79551846390558	0.532411600150975	3.3724255132616	0.000745092373536201	0.00291306076890978
"B230217C12Rik"	389.598131931106	355.683967206297	175.873111936097	167.700151550415	272.213840655979	-1.11688941116437	0.193611303588001	-5.76872006161931	7.98758599507965e-09	8.39364582130225e-08
"B3gnt3"	200.393817207384	174.117544155962	790.908669061736	832.475602606552	499.473908257908	2.11768403390181	0.157535816286105	13.442556009332	3.40469894036232e-41	3.84331992103869e-39
"B430319G15Rik"	346.874576993492	349.166198173721	110.310945948084	115.482140289208	230.458465351126	-1.6239854037355	0.211415053320359	-7.68150317695051	1.57232580088799e-14	3.3707025959986e-13
"B4galnt2"	131.222347308388	148.046468025658	328.851499241459	274.144559121337	220.566218424211	1.10903818382925	0.218579022198381	5.07385463012406	3.89836916581785e-07	3.02510934892063e-06
"B4galnt4"	0	4.65554930898295	121.758308263451	102.427637473906	57.2103737615852	5.56306082687909	1.27313080416674	4.36959093965217	1.24479493940839e-05	7.32927550102358e-05
"B4galt6"	350.94348698755	277.470738815384	125.92098546904	122.511487958986	219.21167480774	-1.33789628480267	0.223959785983583	-5.97382373325155	2.31756204724984e-09	2.69183713992869e-08
"B630019K06Rik"	61.0336499108783	61.4532508785749	18.7320474251464	20.0838504850797	40.3256996749198	-1.65758785450655	0.488145011943439	-3.39568737557562	0.000684564997471862	0.0027054922452054
"B930003M22Rik"	28.4823699584099	36.313284610067	9.36602371257319	4.01677009701593	19.5446120945165	-2.28139332571299	0.749339901147972	-3.04453736177394	0.00233038482920758	0.00792089635314522
"B930059L03Rik"	48.8269199287026	62.3843607403715	18.7320474251464	12.0503102910478	35.4984095963171	-1.85657812368737	0.538731456300061	-3.44620330217603	0.000568522476604965	0.00229009792708813
"Bace1"	1143.36370833045	1284.0004994175	576.53079297395	569.377161252008	893.318040493477	-1.08338272376967	0.121902832027436	-8.88726460043064	6.26317308221156e-19	2.00657622760255e-17
"Bach2"	72.2231523945393	54.9354818459988	226.865907704551	134.561798250034	122.146585048781	1.50867075350862	0.323963340413825	4.65691813024729	3.20978010444142e-06	2.10994927792099e-05
"Bai2"	302.116567058848	292.368496604129	41.6267720558808	41.1718934944133	169.320932303318	-2.84389550256677	0.269416479598604	-10.5557592720527	4.77761181828591e-26	2.58545742181322e-24
"BC031361"	101.722749851464	99.6287552122351	45.7894492614689	38.1593159216513	71.3250675617048	-1.2628221328056	0.364507578145247	-3.46446057234616	0.000531296015834661	0.00216427858268819
"BC037704"	77.3092898871125	65.1776903257613	27.0574018363225	26.1090056306035	48.91334691995	-1.42149314758985	0.441169638477488	-3.22210103237279	0.00127254254115468	0.00466792769158264
"Bcam"	228.876187165794	192.739741391894	720.143156566739	728.039580084137	467.449666302141	1.78207934832857	0.160047792983498	11.1346699327014	8.50595229518253e-29	5.36692160319181e-27
"Bgn"	42476.3686554758	43453.0350303233	11011.3218780819	10721.7635814598	26915.6222863352	-1.98328379122475	0.0635481864465548	-31.2091328191203	8.01005842614448e-214	2.89343335498404e-210
"Bhlhb9"	999.934631039889	1050.29192410655	282.021380678593	296.236794654925	657.12118261999	-1.82597339410471	0.136751152354048	-13.3525265613651	1.14498515591185e-40	1.2439015426895e-38
"Bhlhe41"	974.503943577024	952.525388617911	306.997443912121	347.450613391878	645.369347374733	-1.55745062263926	0.138053050151957	-11.2815372128682	1.61892028034465e-29	1.06811776852511e-27
